serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2011-04026,,影樹下,Chinese,小魚,小魚著,麥穗,978-988-17781-8-5,,,$,88.00,,,,,,香港,2010,,,
2011-03444,,德國媳婦中國家,Chinese,海珮春,海珮春著,三聯,978-962-04-3047-3,,,$,88.00,,,,,,香港,2011,,,
2011-07062,,德齋手跡,Chinese,俞德齋,俞德齋著,現代文化,978-988-19668-5-8,,,$,38.00,,,,,,香港,2011,,內容以簡體字排版,
2011-04703,,慶祝新中國成立六十周年暨澳門回歸十周年書畫集,Chinese,,譚國楨陳仲編,遠東文化藝術交流中心,978-988-17758-3-2,,,CNY,120.00,,,,,,香港,2010,,,
2011-06168,,憂鬱病並不可怕,Chinese,李子玉,李子玉著,三聯,978-962-04-3061-9,,,$,68.00,,,,,,香港,2011,,,
2011-04323,,撒哈拉歲月,Chinese,三毛,三毛著,皇冠,978-988-216-215-0,,,$,88.00,,,,,,香港,2011,21厘米367頁,香港皇冠叢書;第1177種,
2011-03188,,撒迦利亞書.教師本,Chinese,,鍾輝揚編,行道出版社,978-988-19918-2-9,,,$,68.00,,,,,,香港,2010,23厘米171頁,附經文及鐳射光碟1隻,
2011-03187,,撒迦利亞書.學生本,Chinese,,鍾輝揚編,行道出版社,978-988-19918-2-9,,,$,68.00,,,,,,香港,2010,,〈十二先知書〉研經課程; 38,
2011-03963,,撐起的屋檐,Chinese,鄧建華,鄧建華著,北京圖書,978-988-19950-2-5,,,$,18.00,,,,,,香港,2011,,內容以簡體字排版,
2011-07086,,數字趣談,Chinese,韓傑,韓傑著,香港中和出版,978-988-15116-2-1,,,$,55.00,,,,,,香港,2011,,文史中國.中華意象,
2011-07518,,數碼相機高質影像拍攝技法,Chinese,邱森編,邱森編著,辣椒,978-988-15024-2-1,,,$,68.00,,,,,,香港,2011,,DiGi數碼雙周攝影叢書; 64,
2011-04535,Digital photography,數碼攝影天書,Chinese,伍振榮編,伍振榮編著,博藝集團第五版,978-988-18824-0-0,,,$,170.00,,,,,,香港,2011,,,
2011-03520,,數學科學科測驗評估預習及模擬試卷,Chinese,尹淑嫻,尹淑嫻著,明思2011年版,978-988-8061-07-5,,,$,58.00,,,,,,香港,2011,29厘米頁碼不一插圖,附答案手冊,
2011-07415,,數學科學科測驗評估預習及模擬試卷,Chinese,尹淑嫻,尹淑嫻著,明思2011年版校本裝,978-988-8061-06-8,,,$,35.00,,,,,,香港,2011,29厘米頁碼不一插圖,附答案手冊,
2011-07417,,數學科學科測驗評估預習及模擬試卷.教師版,Chinese,尹淑嫻,尹淑嫻著,明思2011年版,978-988-8061-09-9,,,,,,,,,,香港,2011,29厘米頁碼不一插圖(明思恆練系列),部分內容以英文排版,
2011-03574,,數學真有趣.低年級,Chinese,中山理等,中山理等著2009香港學文修訂一版,,978-988-19326-4-8,,,$,40.00,,,,,,,,,,
2011-03575,,數學真有趣.中年級,Chinese,中山理等,中山理等著2009香港學文修訂一版,,978-988-19326-5-5,,,$,40.00,,,,,,,,,,
2011-03576,,數學真有趣.高年級,Chinese,中山理等,中山理等著2009香港學文修訂一版,,978-988-19326-6-2,,,$,40.00,,,,,,,,,,
2011-07411,,數學探知問題庫. 6A,Chinese,,冼志傑蔡家駒編,時信出版(香港),978-988-218-582-1,,,,,,,,,,香港,2011,,,
2011-03299,,數學探知問題庫.單元2C,Chinese,,冼志傑黃頌詩蔡家駒編,時信出版(香港),978-988-218-535-7,,,,,,,,,,香港,2011,,,
2011-03298,,數學探知補充工作紙.單元2C,Chinese,,冼志傑等編,時信出版(香港),978-988-218-573-9,,,,,,,,,,香港,2011,,,
2011-05495,,數學與生活(單元裝). 3A,Chinese,文炳輝等,文炳輝等著,培生教育出版亞洲第二版,978-988-00-4269-0,,,,,,,,,,香港,2010,,附其他學習資源冊,
2011-06447,,"數學與生活. 3A,教師用書",Chinese,文炳輝等,文炳輝等著,培生教育出版亞洲第二版,978-988-00-4293-5,,,,,,,,,,香港,2010,,,
2011-06274,,數學與生活. 6B.下冊,Chinese,文炳輝等,文炳輝等著,培生教育出版亞洲,978-988-00-2304-0,,,$,104.00,,,,,,香港,2011,,,
2011-06452,,數學與生活工作紙. 2A,Chinese,,,培生教育出版亞洲第二版,978-988-00-4418-2,,,,,,,,,,香港,2010,,,
2011-05497,,數學與生活工作紙. 3A,Chinese,,,培生教育出版亞洲第二版,978-988-00-4420-5,,,,,,,,,,香港,2011,,,
2011-06411,,"數學與生活作業. 3A,教師用書",Chinese,文炳輝楊家漢,文炳輝楊家漢著,培生教育出版亞洲第二版,978-988-00-4305-5,,,,,,,,,,香港,2010,,,
2011-05686,,"數學與生活作業. 5A,教師用書",Chinese,胡耀宗李家儀,胡耀宗李家儀著,培生教育出版亞洲,978-988-00-4561-5,,,,,,,,,,香港,2011,,,
2011-05685,,數學與生活作業. 6A,Chinese,楊榮新胡耀宗李家儀,楊榮新胡耀宗李家儀著,培生教育出版亞洲,978-988-00-4553-0,,,,,,,,,,香港,2011,,,
2011-05684,,"數學與生活作業. 6A,教師用書",Chinese,楊榮新胡耀宗李家儀,楊榮新胡耀宗李家儀著,培生教育出版亞洲,978-988-00-4563-9,,,,,,,,,,香港,2011,,,
2011-06380,,數學與生活補充練習,Chinese,劉健豐唐鳳翔黃鐳鈞,劉健豐唐鳳翔黃鐳鈞著,培生教育出版亞洲第二版樣本,978-988-00-9578-8,,,,,,,,,,香港,2011,,,
2011-07512,,數學與生活補充練習. 1A,Chinese,劉健豐唐鳳翔黃鐳鈞,劉健豐唐鳳翔黃鐳鈞著,培生教育出版亞洲第二版,978-988-00-9355-5,,,,,,,,,,香港,2011,,,
2011-06259,,數學與生活溫習手冊. 3A,Chinese,文炳輝等,文炳輝等著,培生教育出版亞洲第二版,978-988-00-4329-1,,,,,,,,,,香港,2010,,,
2011-06412,,數學與生活課本練習詳解. 2A,Chinese,,,培生教育出版亞洲第二版,978-988-00-4315-4,,,,,,,,,,香港,2010,,,
2011-05534,,數學與生活課本練習詳解. 3A,Chinese,,,培生教育出版亞洲第二版,978-988-00-4317-8,,,,,,,,,,香港,2011,,,
2011-06457,,數學與生活課本練習詳解. 5A,Chinese,,,培生教育出版亞洲,978-988-00-2856-4,,,,,,,,,,香港,2010,,,
2011-06458,,數學與生活課本練習詳解. 5B,Chinese,,,培生教育出版亞洲,978-988-00-2857-1,,,,,,,,,,香港,2010,,,
2011-06266,,數學與生活題目庫. 2A,Chinese,,,培生教育出版亞洲第二版,978-988-00-4339-0,,,,,,,,,,香港,2010,,,
2011-06956,,數學邏輯智能:高低、長短、數字1–5,Chinese,,李盛輝等撰文李賢治等繪圖劉芸楊曉蕙翻譯,世界,978-962-432-839-4,,,$,48.50,,,,,,香港,2011,30厘米24頁彩色插圖,附貼紙6張,
2011-07581,,數獨考IQ,Chinese,,盧國駿編,香港新世紀,978-962-8990-88-7,,,$,18.00,,,,,,香港,2011,,,
2011-03207,,樂山．樂水:李澤文作品集,Chinese,,,濛一設計坊,978-988-98377-6-1,,精裝,$,300.00,,,,,,香港,2011,,,
2011-04377,Exercises on theory of music. Grade 8,樂理練習.第8級,Chinese,黃浩義編,黃浩義編著,P & J音樂,978-962-7961-58-1,,,$,90.00,,,,,,香港,2011,,部分內容以英文排版,
2011-07671,,樂善情緣,Chinese,九龍樂善堂編,九龍樂善堂編著,明窗,978-988-8081-83-7,,,$,68.00,,,,,,香港,2011,,,
2011-06099,,樂觀！ 27個天才小學生的快樂學習,Chinese,劉凌編,劉凌編著,和平圖書,978-962-238-773-7,,,$,68.00,,,,,,香港,2011,,天才升等班,
2011-04545,,樑心錄,Chinese,盧業樑,盧業樑著,邦盟匯駿創意,978-988-15059-1-0,,,$,98.00,,,,,,香港,2011,,,
2011-04983,Turkey,歐亞樞紐:土耳其,Chinese,徐鵾,徐鵾著,萬里機構.萬里書店,978-962-14-4483-7,,,$,78.00,,,,,,香港,2010,,外交官帶你看世界,
2011-03546,,歐洲Go了沒,Chinese,彎彎,彎彎著,青春文化事業,978-988-19607-4-0,,,$,68.00,,,,,,香港,2010,,彎彎旅行日記; 2,
2011-05902,,歐陽師傅之你睇吓後面,Chinese,蚊張,蚊張著,青春文化事業,978-988-19607-7-1,,,$,68.00,,,,,,香港,2011,,,
2011-05804,,潑水節,Chinese,,,PPP,978-988-15147-5-2,,,$,40.00,,,,,,香港,2010,20厘米13頁彩色插圖,部分內容以英文排版,
2011-06831,,潛行Q版空間,Chinese,馬星原,馬星原著,世紀文化,978-988-19584-7-1,,,$,25.00,,,,,,香港,2011,,白貓黑貓六格爆笑彈; 44,
2011-04918,,潮州有個邱鎮滬,Chinese,,邱福洲編,文化走廊,978-988-15002-6-7,,,$,18.00,,,,,,香港,2011,,內容以簡體字排版,
2011-06226,,潘行莊簡易中菜,Chinese,潘行莊,潘行莊著,頭條日報,978-962-672-969-4,,,$,48.00,,,,,,香港,2011,,中英對照,
2011-07111,,,Chinese,潘能伯格早期,潘能伯格早期著作選集= The early works of Wolfhart Pannenberg Wolfhart Pannenberg著李秋零等譯,道風書社,978-962-8911-73-8,,,$,158.00,,,,,,香港,2011,,歷代基督教思想學術文庫.研究系列; 328,
2011-03973,,熟人,Chinese,潘伯塵潘放,潘伯塵潘放著,北京圖書,978-988-19742-2-8,,,$,29.80,,,,,,香港,2010,,內容以簡體字排版,
2011-04985,Brazil,熱力森巴:巴西,Chinese,黃志良劉靜言,黃志良劉靜言著,萬里機構.萬里書店,978-962-14-4548-3,,,$,78.00,,,,,,香港,2011,,外交官帶你看世界,
2011-05027,,熱氣球大冒險,Chinese,洪建國原,洪建國原著金珍泉繪圖明天編譯小組翻譯,小樹苗,978-988-8084-48-7,,,$,30.00,,,,,,香港,2010,,數學小博士,
2011-06942,Spain,熱情拉丁:西班牙,Chinese,湯永貴,湯永貴著,萬里機構.萬里書店,978-962-14-4550-6,,,$,78.00,,,,,,香港,2011,,外交官帶你看世界,
2011-07658,,瘟神,Chinese,衛斯理,衛斯理著,明窗,978-988-8081-51-6,,,$,55.00,,,,,,香港,2010,,衛斯理故事珍藏版,
2011-04286,,範馬刃牙. 26,Chinese,板垣惠介,板垣惠介著黃志康譯,玉皇朝出版香港中文版,978-988-8089-47-5,,,$,30.00,,,,,,香港,2011,,,
2011-04727,,範馬刃牙. 27,Chinese,板垣惠介,板垣惠介著黃志康譯,玉皇朝出版香港中文版,978-988-8089-69-7,,,$,30.00,,,,,,香港,2011,,,
2011-03505,,範羅岡小學校本教材:春雨,Chinese,,區成初主編,華夏文化,978-988-19085-4-4,,,CNY,18.00,,,,,,香港,2010,,內容以簡體字排版,
2011-06910,,箴言精選六十則,Chinese,何文匯,何文匯著,新雅文化事業,978-962-08-5347-0,,,$,55.00,,,,,,香港,2011,,附雷射唱片1隻,
2011-06214,,緣自清華一九七九-二零一一:清華建七九級三十二年紀念冊,Chinese,,徐麗業等編,童藝園有限公司,978-988-15201-1-1,,精裝,,,,,,,,香港,2011,,內容以簡體字排版,
2011-04947,,蓮子:補中佳品,Chinese,文迪編,文迪編著,萬里機構.得利書局,978-962-14-4474-5,,,$,38.00,,,,,,香港,2011,,餐桌上的中藥,
2011-05782,,蔡瀾精選原創140字微小說140篇,Chinese,,蔡瀾主編,天地,978-988-219-356-7,,,$,48.00,,,,,,香港,2011,,,
2011-03138,,蝴蝶要搭順風車,Chinese,,李英璟文李禧卓圖薛衞民林玎玎編譯,木棉樹,978-988-8015-69-6,,,$,35.00,,,,,,香港,2011,,親親大世界詩意繪本; 1,
2011-04028,,談天說屁,Chinese,林玎玎,林玎玎著,木棉樹,978-988-8015-91-7,,,$,38.00,,,,,,香港,2011,,木棉道科學館,
2011-03976,,談兵錄:厲平軍事文選,Chinese,厲平,厲平著,北京圖書,978-988-19742-5-9,,,$,30.00,,,,,,香港,2011,,內容以簡體字排版,
2011-05605,,請別愛上我的女孩,Chinese,吳穎琳,吳穎琳著,花千樹,978-988-8042-25-8,,,$,55.00,,,,,,香港,2011,,吳穎琳作品; 18,
2011-04806,,課室小學TSA 2012年中文科模擬試卷.小1,Chinese,吳靄枝陸家愉劉燦明編,吳靄枝陸家愉劉燦明編著,課室教材,978-988-212-732-6,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04807,,課室小學TSA 2012年中文科模擬試卷.小2,Chinese,,馮嘉美鄧章翠編,課室教材,978-988-212-410-3,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04808,,課室小學TSA 2012年中文科模擬試卷.小3,Chinese,,胡冠東張婉如編,課室教材,978-988-212-411-0,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04809,,課室小學TSA 2012年中文科模擬試卷.小4,Chinese,,胡冠東鄧章翠編,課室教材,978-988-212-412-7,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04810,,課室小學TSA 2012年中文科模擬試卷.小5,Chinese,,胡冠東張婉如編,課室教材,978-988-212-810-1,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04811,,課室小學TSA 2012年中文科模擬試卷.小6,Chinese,,胡冠東鄧章翠編,課室教材,978-988-212-811-8,,,$,72.50,,,,,,香港,2011,,附唯讀記憶光碟1隻,
2011-04800,,課室小學TSA 2012年數學科模擬試卷.小1,Chinese,,吳晶晶吳婉琪編,課室教材,978-988-212-879-8,,,$,70.00,,,,,,香港,2011,,,
2011-04801,,課室小學TSA 2012年數學科模擬試卷.小2,Chinese,,楊朋雲編,課室教材,978-988-212-880-4,,,$,70.00,,,,,,香港,2011,,,
2011-04802,,課室小學TSA 2012年數學科模擬試卷.小3,Chinese,,董秋菊編,課室教材,978-988-212-881-1,,,$,70.00,,,,,,香港,2011,,,
2011-04803,,課室小學TSA 2012年數學科模擬試卷.小4,Chinese,,黃立美楊朋雲編,課室教材,978-988-212-882-8,,,$,70.00,,,,,,香港,2011,,,
2011-04804,,課室小學TSA 2012年數學科模擬試卷.小5,Chinese,,黃立美楊朋雲編,課室教材,978-988-212-883-5,,,$,70.00,,,,,,香港,2011,,,
2011-04805,,課室小學TSA 2012年數學科模擬試卷.小6,Chinese,,黃雪芬董秋菊編,課室教材,978-988-212-884-2,,,$,70.00,,,,,,香港,2011,,,
2011-04812,,課室小學TSA數學科分類練習.小1,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-885-9,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-04813,,課室小學TSA數學科分類練習.小2,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-886-6,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-04814,,課室小學TSA數學科分類練習.小3,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-887-3,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-04815,,課室小學TSA數學科分類練習.小4,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-888-0,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-04816,,課室小學TSA數學科分類練習.小5,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-889-7,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-04817,,課室小學TSA數學科分類練習.小6,Chinese,,張明秀張漪婷編,課室教材2011年最新修訂版,978-988-212-890-3,,,$,57.50,,,,,,香港,2011,,附試卷及答案,
2011-06954,,課室的人生舞臺:以戲劇教文學,Chinese,何洵怡,何洵怡著,香港大學出版社,978-988-8083-44-2,,,$,150.00,,,,,,香港,2011,,中國語文及文學教育系列,
2011-07365,,課室新高中數學高分突破:多項選擇題.必修部分.第2冊,Chinese,吳家揚等編,吳家揚等編著,課室教材,978-988-212-697-8,,,$,90.00,,,,,,香港,2011,,,
2011-07143,,誰也不知道的地方Cristiana Valentini文Philip Giordano圖,Chinese,,林玎玎編譯,木棉樹,978-988-8015-85-6,,,$,35.00,,,,,,香港,2011,,,
2011-07285,,誰有下次誰沒有下次？,Chinese,卓韻芝,卓韻芝著,明窗,978-988-8082-16-2,,,$,68.00,,,,,,香港,2011,,,
2011-07141,,誰佔領了小河,Chinese,,李惠玉文盧星斌圖林玎玎編譯,木棉樹,978-988-8015-83-2,,,$,38.00,,,,,,香港,2011,,數學小精靈認知繪本; 7,
2011-03314,,誰來背我？學習獨立和成長,Chinese,Felicia Law,Felicia Law著Lesley Danson插畫李蘊華翻譯,新雅文化事業,978-962-08-5314-2,,,$,58.00,,,,,,香港,2011,26厘米63頁彩色插圖(學習成長系列),附鐳射光碟1隻,
2011-04037,,誰是「世界公民」調查報告書(二零一零年十二月)研究員何思敏,Chinese,,,香港中華基督教青年會,978-988-19038-5-3,,,,,,,,,,香港,2010,,,
2011-06710,,,Chinese,誰等,誰等著誰回來牛大力著,香港小說網,978-988-19985-0-7,,,$,62.00,,,,,,香港,2011,,,
2011-03184,,論《三消靈》根治糖尿病的藥理,Chinese,陳子禮,陳子禮著,陳子禮,978-988-15123-2-1,,,,,,,,,,香港,2011,,,
2011-07668,,論命與風水實戰王,Chinese,賴鈞鴻張雲風,賴鈞鴻張雲風著,明窗,978-988-8081-77-6,,,$,80.00,,,,,,香港,2010,,,
2011-03548,,豬迪「八折的」,Chinese,梁進,梁進著,青春文化事業,978-988-19165-9-4,,,$,68.00,,,,,,香港,2010,,,
2011-03222,,賨人與賨人文化,Chinese,,陳運英主編,中國科學文化,978-988-19451-9-8,,,$,29.80,,,,,,香港,2010,,內容以簡體字排版,
2011-07585,,趣味卡通畫,Chinese,,盧國駿編,香港新世紀,978-988-8071-24-1,,,$,18.00,,,,,,香港,2011,,,
2011-03470,,趣味的中國文學,Chinese,周嘉強,周嘉強著,青森文化,978-988-8072-90-3,,,$,60.00,,,,,,香港,2011,,,
2011-07595,,趣味數學難題,Chinese,,盧國駿編,香港新世紀,978-988-8071-54-8,,,$,18.00,,,,,,香港,2011,,,
2011-04317,Common English errors in Hong Kong : a guide to good English,踢走港式英語小辭典,Chinese,Aman Chiu,Aman Chiu著,青春文化事業,978-988-19607-8-8,,,$,68.00,,,,,,香港,2011,,部分內容以英文排版,
2011-07528,,踏上小一青雲路.家長篇,Chinese,吳嘉勵,吳嘉勵著,互動媒體,,,,,,,,,,,香港,2011,22厘米103頁彩色插圖ISBN 978-988-15254-0-6 : $198.00 (一書,,
2011-07527,,踏上小一青雲路.常識學術篇,Chinese,,苗成長教室工作坊編,互動媒體,,,,,,,,,,,香港,2011,22厘米102頁彩色插圖ISBN 978-988-15254-0-6 : $198.00 (一書,,
2011-07526,,踏上小一青雲路.智慧篇,Chinese,羅文鳳,羅文鳳著,互動媒體,,,,,,,,,,,香港,2011,22厘米102頁彩色插圖ISBN 978-988-15254-0-6 : $198.00 (一書,,
2011-03332,,輝煌五十年:日喀則巨變,Chinese,,張洛寧主編,中國國際圖書出版社,978-988-19277-6-7,,,CNY,176.00,,,,,,香港,2010,,內容以簡體字排版,
2011-06712,,輪盤精算師,Chinese,張敖,張敖著,劉惠軍,978-988-15297-1-8,,,$,68.00,,,,,,香港,2011,,,
2011-03735,,遷想妙得:李超德中國畫作品集,Chinese,,,中國美術出版社,978-988-18953-3-2,,,$,80.00,,,,,,香港,2010,,內容以簡體字排版,
2011-05113,,鄭朝陽篆刻般若波羅蜜多心經,Chinese,,,中國藝術出版社,978-988-19979-3-7,,精裝,,,,,,,,香港,2011,,,
2011-07319,,鄧小平與中國的民主、法制和人權,Chinese,郝鐵川,郝鐵川著,天地,978-988-219-381-9,,,$,65.00,,,,,,香港,2011,,,
2011-03389,,"醉拳.第68冊,龍爭虎鬥篇. 2,花劫",Chinese,黃玉郎,黃玉郎著,文化傳信珍藏彩色紀念版,978-988-8091-76-8,,,$,40.00,,,,,,香港,2011,,,
2011-04038,,閱讀．越開心親子講故事調查報告書研究員鄧永昌何思敏,Chinese,,,香港中華基督教青年會,978-988-19038-9-1,,,,,,,,,,香港,2011,,,
2011-03242,,閱讀有法:提升閱讀重整能力,Chinese,,牟懷松主編,中華書局,978-988-8104-19-2,,,$,58.00,,,,,,香港,2011,,思維導圖系列,
2011-04010,,閱讀往事,Chinese,蔡偉璇,蔡偉璇著,新譯,978-988-19827-6-6,,,$,25.00,,,,,,香港,2011,,內容以簡體字排版,
2011-04367,Read the USA : the photography works of Yi Wang,閱讀美利堅:王毅攝影作品選,Chinese,王毅,王毅著,香港中國旅遊,978-962-8947-78-2,,,$,380.00,,,,,,香港,2010,26厘米160頁彩色插圖,中英對照,
2011-03864,,閱讀能力指導與練習. 2,Chinese,,翟佩霖黃詠文編,導師,978-988-205-608-4,,,$,85.00,,,,,,香港,2010,29厘米202頁,附參考答案本,
2011-06933,,養生酒:每天清除壞細胞,Chinese,渡邊修,渡邊修著蕭雲菁譯,萬里機構.萬里書店,978-962-14-4600-8,,,$,86.00,,,,,,香港,2011,,健康1本通,
2011-04729,,骷髏俠The skull man. 2,Chinese,石ノ森章太郎,石ノ森章太郎著島本和彥作畫林光俊譯,玉皇朝出版香港中文版,978-988-8089-44-4,,,$,35.00,,,,,,香港,2011,,,
2011-07618,,魅力公主,Chinese,,,香港新世紀,978-988-8071-63-0,,,$,18.00,,,,,,香港,2011,,美麗公主填色,
2011-07080,,魯迅箴言,Chinese,,,香港中和出版,978-988-15115-4-6,,,$,58.00,,,,,,香港,2011,,,
2011-04871,Studies in Romans (1-8). Student workbook,"黎明前後:研讀羅馬書.上,播道進修級組員本",Chinese,,,國際福音證主協會,978-988-15007-7-9,,,CNY,9.00,,,,,,香港,2010,29厘米54頁插圖,內容以簡體字排版,
2011-04875,Studies in Romans (1-8). Teacher’s manual,"黎明前後:研讀羅馬書.上,播道進修級導師本",Chinese,,,國際福音證主協會,978-988-15007-1-7,,,CNY,15.00,,,,,,香港,2010,29厘米105頁插圖,內容以簡體字排版,
2011-04346,,墨觀禪書:一行禪師的靜觀藝術,Chinese,,阮曼華編,香港大學美術博物館,978-988-19021-3-9,,,$,280.00,,,,,,香港,2011,,部分內容以英文排版,
