serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2014-02025,Night,夜晚,Chinese,Jill Eggleton,Jill Eggleton著Elizabeth Fuller繪姚釹譯,青田教育中心,978-988-8274-34-5,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第3輯; 11,
2014-01307,,夜望,Chinese,董橋,董橋著,牛津大學出版社(中國)有限公司,978-0-19-943186-1,,精裝,$,108.00,,,,,,香港,2014,,董橋散文系列; 1,
2014-01461,,奇妙的身體:不一樣的人體百科,Chinese,人體研究所,人體研究所著柳貞研繪圖林美惠譯,和平圖書有限公司,978-962-238-846-8,,精裝,$,78.00,,,,,,香港,2014,,,
2014-02222,,奇妙的鏡子,Chinese,陳惠玲,陳惠玲著,培生教育出版亞洲有限公司,978-988-232-139-7,,,$,45.00,,,,,,香港,2014,,互動學習與生活體驗系列.預備班,
2014-00518,,奇怪ㄋㄟ！ :日本人眼中的各國文化,Chinese,博學堅持俱樂部,博學堅持俱樂部著梅應琪譯,萬里機構.萬里書店,978-962-14-5298-6,,,$,78.00,,,,,,香港,2013,,,
2014-00540,,孟子選.上,Chinese,,霍韜晦主編,法住出版社有限公司,,,,,,,,,,,香港,2013,29厘米124頁(兒童經典讀本) ISBN 978-962-8966-66-0 (全2冊) :,,
2014-00541,,孟子選.下,Chinese,,霍韜晦主編,法住出版社有限公司,,,,,,,,,,,香港,2013,29厘米125-214頁(兒童經典讀本) ISBN 978-962-8966-66-0 (全2冊) :,,
2014-01952,,孤獨的大國:中國的困境與對策,Chinese,田鋒,田鋒著,四季出版有限公司,978-988-13101-1-8,,,$,300.00,,,,,,香港,2014,,內容以簡體字排版,
2014-00137,,屈鄉橙韻:中國臍橙之鄉:秭歸,Chinese,,中共秭歸縣委宣傳部編,九州傳媒出版社,978-988-16275-7-5,,精裝,$,128.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01346,,岩波茂雄傳,Chinese,安倍能成,安倍能成著楊琨譯,三聯書店(香港)有限公司,978-962-04-3493-8,,,$,168.00,,,,,,香港,2013,,,
2014-01842,Dazzling homemade cafe hour,幸福首爾午茶食光,Chinese,金希珍宋定恩,金希珍宋定恩著,Forms Kitchen,978-988-8237-04-3,,,$,78.00,,,,,,香港,2013,,Tasty ; 12,
2014-01943,,怪盜與名偵探,Chinese,Maurice Leblanc原,Maurice Leblanc原著樹下原創漫畫歐陽弘彥漫畫編劇丘峰華許齡允編,世界出版社,978-962-432-987-2,,,$,58.00,,,,,,香港,2014,,怪盜亞森羅蘋漫畫版; 3,
2014-00458,,怪醫黑傑克. 2,Chinese,手塚治虫,手塚治虫著Blade譯,萬里機構.萬里書店典藏版,978-962-14-5236-8,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00459,,怪醫黑傑克. 3,Chinese,手塚治虫,手塚治虫著Blade譯,萬里機構.萬里書店典藏版,978-962-14-5250-4,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00418,,怪醫黑傑克. 4,Chinese,手塚治虫,手塚治虫著Blade譯,萬里機構.萬里書店典藏版,978-962-14-5251-1,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00460,,怪醫黑傑克. 5,Chinese,手塚治虫,手塚治虫著Blade譯,萬里機構.萬里書店典藏版,978-962-14-5285-6,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00419,,怪醫黑傑克. 6,Chinese,手塚治虫,手塚治虫著Blade譯,萬里機構.萬里書店典藏版,978-962-14-5286-3,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00484,,怪醫黑傑克. 7,Chinese,手塚治虫,手塚治虫著謝怡苓譯,萬里機構.萬里書店典藏版,978-962-14-5287-0,,,$,80.00,,,,,,香港,2013,,手塚治虫名作選,
2014-00691,,拇指姑娘,Chinese,Hans Christian Andersen,Hans Christian Andersen著Nasrin Khosravi圖林玎玎翻譯,木棉樹出版社,978-988-15036-1-9,,,$,38.00,,,,,,香港,2013,,,
2014-02290,The beat group,拍子會,Chinese,梁彥祺,梁彥祺著,創造館有限公司,978-988-12497-3-9,,,$,78.00,,,,,,香港,2014,,罪輪曲; 01,
2014-01918,,拍拍打打除病養生:葛氏捏筋拍打療法,Chinese,葛鳳麟俞國旭,葛鳳麟俞國旭著,經濟日報出版社,978-962-678-788-5,,,$,128.00,,,,,,香港,2014,,附唯讀記憶光碟1隻,
2014-01589,,,Chinese,,明清宮藏術數秘籍匯編.上編.博奕•占候•占卜•命書相書盧山主編,蝠池書院出版有限公司,,,,,,,,,,,香港,2013,"26厘米[8], 524頁ISBN 978-988-15373-0-0 (精裝) :",,
2014-01590,,,Chinese,,"明清宮藏術數秘籍匯編.下編,陰陽五行•相宅相墓•調氣金丹•祝由符咒盧山主編",蝠池書院出版有限公司,,,,,,,,,,,香港,2013,"26厘米[14], 392頁ISBN 978-988-15373-9-3 (精裝) :",,
2014-00809,,"易中天中華史. 4,青春誌",Chinese,易中天,易中天著,商務印書館(香港)有限公司,978-962-07-4487-7,,,$,75.00,,,,,,香港,2013,,,
2014-01830,,易經成功學:最奧妙的成功法則,Chinese,覺慧居士,覺慧居士著,圓方出版社(香港)有限公司,978-988-8178-59-9,,,$,128.00,,,,,,香港,2013,,,
2014-00301,,易經新論,Chinese,周錫䪖,周錫䪖著,中華書局(香港)有限公司,978-988-8263-25-7,,,$,98.00,,,,,,香港,2013,,,
2014-01465,,枝頭的沉思,Chinese,李龍安,李龍安著,飛天文藝出版社,978-988-12701-4-6,,,$,28.60,,,,,,香港,2013,"21厘米6, 122頁",內容以簡體字排版,
2014-01012,,林峰先生八秩華辰慶典專輯,Chinese,,,香港文藝出版社,978-988-12961-3-9,,,$,80.00,,,,,,香港,2013,,,
2014-01325,,林彪元帥文集.上冊,Chinese,,李德舒雲主編,香港鳳凰書品文化出版有限公司,,,,,,,,,,,香港,2013,24厘米604頁ISBN 978-988-16366-4-5 (全2冊) :,,
2014-01326,,林彪元帥文集.下冊,Chinese,,李德舒雲主編,香港鳳凰書品文化出版有限公司,,,,,,,,,,,香港,2013,24厘米564頁ISBN 978-988-16366-4-5 (全2冊) :,,
2014-00120,,東京郊區綠色生活全體驗食玩買終極天書,Chinese,謝芳芳,謝芳芳著,長空出版有限公司14-15全新Update版,978-988-12153-7-6,,,$,108.00,,,,,,香港,2013,,長空自遊系列; 012,
2014-00700,,東京旅遊全攻略,Chinese,,鄭兆臻編採,正文社出版有限公司2014-15年新版,978-988-8154-49-4,,,$,108.00,,,,,,香港,2013,,正文社日本旅遊書; 1,
2014-00928,,東京達人天書,Chinese,Travis Hui謝遜Wow ！編輯部,Travis Hui謝遜Wow ！編輯部著,Wow Media Limited 2014-15最新版,978-988-16631-7-7,,,$,109.00,,,,,,香港,2014,,自遊達人系列; 3,
2014-01678,,東莞很台灣:台灣博主影像記憶,Chinese,李樹松等,李樹松等著,中觀出版有限公司,978-988-12832-0-7,,,$,46.00,,,,,,香港,2014,,,
2014-00144,,東湖千耕耘錄,Chinese,楊明,楊明著,華夏文化出版社,978-988-16851-6-2,,,$,30.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01068,,松上思鄉,Chinese,映佚,映佚著,今文社,,,,,,,,,,,香港,2014,,,
2014-01690,,松上思鄉,Chinese,映佚,映佚著,今文社第2次,,,,,,,,,,,香港,2014,,,
2014-01712,,武侍戰隊.真劍伏魔篇.上八手三郎原作陸毛石漫畫2012香港拓植社出版有限公司全彩色獨家中文版,Chinese,,,,978-988-15592-6-5,,,$,35.00,,,,,,,,,,
2014-01713,,武侍戰隊.真劍伏魔篇.下八手三郎原作陸毛石漫畫,Chinese,,,拓植社出版有限公司全彩色獨家中文版,978-988-15592-7-2,,,$,35.00,,,,,,香港,2013,,,
2014-01716,,武侍戰隊.資料圖鑑大全集,Chinese,,楊鳴章等編,拓植社出版有限公司獨家中文版,978-988-15592-8-9,,,$,48.00,,,,,,香港,2013,,,
2014-00321,,河套回眸,Chinese,陳志國,陳志國著,中國文化出版社,978-988-12140-4-1,,,CNY,46.00,,,,,,香港,2013,"21厘米2, 6, 427頁",內容以簡體字排版,
2014-01118,,法家寓言小說:離殤,Chinese,劍昭,劍昭著,紅出版,978-988-8270-05-7,,,$,60.00,,,,,,香港,2013,,Novel ; 48,
2014-00015,,法華經的智慧:論二十一世紀宗教.上,Chinese,池田大作,池田大作著,明報出版社有限公司普及版,978-988-8207-52-7,,,$,102.00,,,,,,香港,2013,,,
2014-00016,,法華經的智慧:論二十一世紀宗教.中,Chinese,池田大作,池田大作著,明報出版社有限公司普及版,978-988-8207-53-4,,,$,102.00,,,,,,香港,2013,,,
2014-00017,,法華經的智慧:論二十一世紀宗教.下,Chinese,池田大作,池田大作著,明報出版社有限公司普及版,978-988-8207-54-1,,,$,102.00,,,,,,香港,2013,,,
2014-00366,,波宮緋聞,Chinese,Arthur Conan Doyle原,Arthur Conan Doyle原著;宮千栩原創漫畫丘峰華編,世界出版社,978-962-432-966-7,,,$,58.00,,,,,,香港,2013,,福爾摩斯漫畫版; 3,
2014-01557,Healing begins at home,治療由家開始:治療師的筆記本,Chinese,黃葉仲萍陳達,黃葉仲萍陳達著,匯美書社有限公司第3版,978-988-16101-4-0,,,$,90.00,,,,,,香港,2013,,,
2014-00313,,爭霸春秋. 1,Chinese,,歐昱榮主筆孫家裕編繪,香港中和出版有限公司,978-988-8200-68-9,,,$,78.00,,,,,,香港,2013,,漫畫中國歷史; 3,
2014-00312,,爭霸春秋. 2,Chinese,,歐昱榮主筆孫家裕編繪,香港中和出版有限公司,978-988-8200-69-6,,,$,78.00,,,,,,香港,2013,,漫畫中國歷史; 4,
2014-02018,Dad’s present,爸爸的禮物,Chinese,Jillian Cutting,Jillian Cutting著Terry Burton繪姚釹譯,青田教育中心,978-988-8274-38-3,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第4輯; 3,
2014-01391,Pastoral care for the young generation,牧養新世代,Chinese,蔡元雲謝文策,蔡元雲謝文策著,突破出版社,978-988-8246-06-9,,,$,98.00,,,,,,香港,2013,,突破叢書.栽培新一代,
2014-02434,,物理科多項選擇題.必修部分.下冊,Chinese,楊浩麟刁志偉唐穎潤,楊浩麟刁志偉唐穎潤著,樂思教育出版有限公司,978-988-8116-84-3,,,$,140.00,,,,,,香港,2014,29厘米225頁插圖,附題解指引,
2014-01975,The juggler,玩雜耍的小丑,Chinese,Jillian Cutting,Jillian Cutting著Norman Bailey繪姚釹譯,青田教育中心,978-988-8274-03-1,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第1輯; 4,
2014-00007,,盂州賦,Chinese,,戴京華編,中國詩書畫出版社,978-988-16315-9-6,,,CNY,28.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00880,,"社區及院舍長者照顧手冊. 1,居家安老樂融融",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-8-6,,,,,,,,,,香港,2013,,社區及院舍的長者照顧,
2014-00881,,"社區及院舍長者照顧手冊. 2,安老院舍全攻略",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-9-3,,,,,,,,,,香港,2013,,社區及院舍的長者照顧,
2014-00882,,"社區及院舍長者照顧手冊. 3,飲食營養",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12931-0-7,,,,,,,,,,香港,2013,,社區及院舍的長者照顧,
2014-00883,,"社區及院舍長者照顧手冊. 4,長者家居運動",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12931-1-4,,,,,,,,,,香港,2013,21厘米56頁彩色插圖,附數碼影音光碟1隻,
2014-00884,,"社區及院舍長者照顧手冊. 5,社區活動全接觸",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12931-2-1,,,,,,,,,,香港,2013,,社區及院舍的長者照顧,
2014-00885,,"社區及院舍長者照顧手冊. 6,建立長者友善社區",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12931-3-8,,,,,,,,,,香港,2013,,社區及院舍的長者照顧,
2014-00814,,社會工作學新論,Chinese,周永新陳沃聰編,周永新陳沃聰編著,商務印書館(香港)有限公司增訂版,978-962-07-6513-1,,,$,158.00,,,,,,香港,2013,,,
2014-00891,Empty clarity clear : 2013 One Hundred Eminent Monk Artists Exhibition,空明澄澈: 2013•百位高僧•藝術家作品大展,Chinese,,陳傑森編,中國美術出版社,978-988-16184-3-6,,,CNY,198.00,,,,,,香港,2013,,,
2014-00981,Before & after,空間大改造,Chinese,,陳愛珍總編,凌速姊妹集團有限公司,978-988-12144-6-1,,,$,48.00,,,,,,香港,2013,,,
2014-00472,Soap,肥皂的妙用,Chinese,Alix Lefief-Delcourt編,Alix Lefief-Delcourt編著張麗萍譯,萬里機構.得利書局,978-962-14-5204-7,,,$,48.00,,,,,,香港,2013,,生活妙用,
2014-01124,,股市淘寶:跟曾淵滄在低迷股市中尋寶,Chinese,曾淵滄,曾淵滄著,紅出版,978-988-8270-07-1,,,$,108.00,,,,,,香港,2013,,Rich ; 016,
2014-01103,,股壇十五年血淚史,Chinese,吳家順,吳家順著,三次坊出版有限公司,978-988-15788-4-6,,,$,98.00,,,,,,香港,2014,,,
2014-02313,"Flowers in four seasons, drunken in beautiful tea",花開四季•醉美茶海,Chinese,,高其璋主編,中國視覺藝術出版社有限公司,978-988-12947-5-3,,,$,168.00,,,,,,香港,2014,,內容以簡體字排版,
2014-00683,,花影斑斕:姜沛花鳥畫作品選,Chinese,,,集古齋有限公司,978-962-8423-36-1,,,$,180.00,,,,,,香港,2013,,,
2014-00045,,花樣龍之國. 2,Chinese,米朵拉,米朵拉著,青藍出版社,978-988-8156-76-4,,,$,68.00,,,,,,香港,2013,,幻愛部落,
2014-02032,Cat and bird,花貓和小鳥,Chinese,Jill Eggleton,Jill Eggleton著Nick Price繪姚釹譯,青田教育中心,978-988-8274-27-7,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第3輯; 4,
2014-00855,,近昌詩歌.第4集,Chinese,莊近昌,莊近昌著,大中華文化出版社,978-988-16389-9-1,,,$,12.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01368,The diamond sutra ; The heart sutra ; The sixth patriarch’s dharma jewel platform sutra,金剛經;心經;六祖壇經,Chinese,,楚建德王嶸譯注,東方文化有限公司,978-988-12603-0-7,,,,,,,,,,香港,2013,"29厘米8, 448頁",,
2014-00432,,金牌甜品王,Chinese,李慧君編,李慧君編著,萬里機構.飲食天地出版社,978-962-14-4153-9,,精裝,$,98.00,,,,,,香港,2013,,,
2014-01683,,金腦算術.基礎篇. 1,Chinese,,吳新裏張波彭宗強主編,中國科學文化出版社,978-988-16077-2-0,,,$,18.00,,,,,,香港,2013,26厘米30頁彩色插圖,內容以簡體字排版,
2014-01684,,金腦算術.基礎篇. 2,Chinese,,吳新裏張波彭宗強主編,中國科學文化出版社,978-988-16077-2-0,,,$,18.00,,,,,,香港,2013,26厘米30頁彩色插圖,內容以簡體字排版,
2014-01041,,金箍棒,Chinese,,司馬談改編劉管斌繪畫,東方美術出版社,978-988-15809-5-5,,精裝,$,29.00,,,,,,香港,2013,11 x 15厘米72頁插圖,內容以簡體字排版,
2014-00508,Metal embossing,金屬押花DIY,Chinese,Boutique社,Boutique社著許倩珮譯,萬里機構.萬里書店,978-962-14-5242-9,,,$,98.00,,,,,,香港,2013,,創意生活系列,
2014-00868,,"長者的心社靈照顧手冊. 1,長者的重要事件與適應",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12883-6-3,,,,,,,,,,香港,2013,,長者的心社靈照顧,
2014-00869,,"長者的心社靈照顧手冊. 2,與長者溝通及輔導技巧",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12883-7-0,,,,,,,,,,香港,2013,,長者的心社靈照顧,
2014-00870,,"長者的心社靈照顧手冊. 3,長者的快樂與正向心理",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12883-8-7,,套裝,,,,,,,,香港,2013,,長者的心社靈照顧,
2014-00871,,"長者的心社靈照顧手冊. 4,長者的情緒與壓力管理",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12883-9-4,,套裝,,,,,,,,香港,2013,,長者的心社靈照顧,
2014-00872,,"長者的心社靈照顧手冊. 5,長者的心靈健康與成長",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-0-0,,套裝,,,,,,,,香港,2013,,長者的心社靈照顧,
2014-00497,,長者照顧護理全圖解,Chinese,王天明編,王天明編著,萬里機構.萬里書店,978-962-14-5195-8,,,$,98.00,,,,,,香港,2013,,,
2014-00873,,"長者慢性病護理手冊. 1,病理篇",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-1-7,,,,,,,,,,香港,2013,,慢性疾病處理及臨終關懷,
2014-00874,,"長者慢性病護理手冊. 2,家居照顧及心理社交篇",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-2-4,,套裝,,,,,,,,香港,2013,,慢性疾病處理及臨終關懷,
2014-00875,,"長者慢性病護理手冊. 3,復康運動篇",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-3-1,,套裝,,,,,,,,香港,2013,21厘米88頁彩色插圖,附數碼影音光碟1隻,
2014-00876,,"長者慢性病護理手冊. 4,營養飲食篇",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-4-8,,,,,,,,,,香港,2013,,慢性疾病處理及臨終關懷,
2014-00877,,"長者慢性病護理手冊. 5,晚晴篇",Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-5-5,,,,,,,,,,香港,2013,,慢性疾病處理及臨終關懷,
2014-01970,,長青韻響.第2集,Chinese,,蔡麗雙向疊主編,妙韻出版社,978-988-16515-7-0,,,$,68.00,,,,,,香港,2013,,,
2014-00002,,長短齋雜詠,Chinese,馬坤,馬坤著2012香港中國詩書畫出版社,,978-988-16315-5-8,,,CNY,46.00,,,,,,,,,內容以簡體字排版,
2014-00612,"Dubai, United Arab Emirates",阿聯酋杜拜,Chinese,,孫啟元編,郭良蕙新事業有限公司2014-15,978-988-8202-77-5,,,$,88.00,,,,,,香港,2014,,自由行,
2014-01341,,雨後晴空:與你走過情緒變幻時,Chinese,,朱佩娟主編,三聯書店(香港)有限公司,978-962-04-3397-9,,,$,88.00,,,,,,香港,2013,,,
2014-01674,,青樓舊夢,Chinese,不寐客,不寐客著,中國國際出版社,978-988-12353-0-5,,,$,20.00,,,,,,香港,2014,,內容以簡體字排版,
2014-00548,China’s best boutique hotels,非住不可.中國篇,Chinese,,郭惠儀編,香港中國旅遊出版社,978-988-8179-25-1,,,$,108.00,,,,,,香港,2013,,,
2014-00614,"South Africa, Africa",非洲南非,Chinese,,孫啟元編,郭良蕙新事業有限公司2014-15,978-988-8202-74-4,,,$,68.00,,,,,,香港,2013,,旅遊通,
2014-00621,"South Africa, Africa",非洲南非,Chinese,,孫啟元編,郭良蕙新事業有限公司2014-15,978-988-8202-73-7,,,$,68.00,,,,,,香港,2013,,出境遊指南,
2014-00662,,非創新不可,Chinese,周博裕李鈞陶,周博裕李鈞陶著,天窗出版社有限公司,978-988-16809-6-9,,,$,138.00,,,,,,香港,2013,,信報系列; 76,
2014-01384,,芨芨草,Chinese,諶洪孝,諶洪孝著,藝陽出版社有限公司,978-988-12551-3-6,,,CNY,38.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00656,,幸福滋味！ :健康麵包機,Chinese,Allie,Allie著,Sun Effort Limited,978-988-16094-0-3,,,$,78.00,,,,,,香港,2013,,健康食譜; 02,
2014-00269,,呵壁問天,Chinese,蘇照生,蘇照生著,蘇照生,978-988-12848-6-0,,,$,88.00,,,,,,香港,2013,,蘇照生武俠小說系列,
2014-01436,Fullness of faith : the public significance of theology,信仰的完滿:神學的公共意義,Chinese,"Michael J. Himes Kenneth R. Himes,","Michael J. Himes Kenneth R. Himes,著李智譯",道風書社,978-962-8911-96-7,,,,,,,,,,香港,2013,,道風叢書; 23,
2014-00525,Speaking Christian : why Christian words have lost their meaning and power-and how they can be restored,信仰關鍵詞:恢復基督教字詞的意義與威力,Chinese,Marcus J. Borg,Marcus J. Borg著王忻譯,基督教文藝出版社有限公司,978-962-294-093-2,,,$,95.00,,,,,,香港,2013,,求索系列,
2014-00173,,信德勇者:中華殉道聖人簡史,Chinese,柯學斌,柯學斌著張美娜譯,良友之聲出版社,978-988-12500-1-8,,,$,65.00,,,,,,香港,2013,,,
2014-02023,The babysitters,保姆,Chinese,Joy Cowley,Joy Cowley著Val Biro繪姚釹譯,青田教育中心,978-988-8274-46-8,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第4輯; 11,
2014-00705,,"南山七小福.第6部,七小福大戰東洋妖怪.上",Chinese,朱穎詩,朱穎詩著,大材力文化有限公司,978-988-12276-7-6,,,$,58.00,,,,,,香港,2013,,,
2014-01728,,"南山七小福.第7部,七小福大戰東洋妖怪.下",Chinese,朱穎詩,朱穎詩著,大材力文化有限公司,978-988-12276-8-3,,,$,58.00,,,,,,香港,2014,,,
2014-00642,The 20 anniversary of the Nanan County to build the city archives,南安撤縣建市二十周年檔案錄,Chinese,,鄭文章潘從願主編,香港風雅圖書出版有限公司,978-988-16054-7-4,,,$,328.00,,,,,,香港,2013,,內容以簡體字排版,
